address	section	name	status	family
0x0094c754	.data	BFGPlacementGrid static grid-key X cell coordinate global	identified	Gameplay/entity variables/data
0x0094c758	.data	BFGPlacementGrid static grid-key Y cell coordinate global	identified	Gameplay/entity variables/data
0x0094c75c	.data	BFGPlacementGrid static grid-key direction code global	identified	Gameplay/entity variables/data
0x0094c76c	.data	renderer pending-record callback scratch pointer vector begin global	identified	Engine/platform/runtime variables/data
0x0094c770	.data	renderer pending-record callback scratch pointer vector end global	identified	Engine/platform/runtime variables/data
0x0094c774	.data	renderer pending-record callback scratch pointer vector capacity globa	identified	Engine/platform/runtime variables/data
0x0094c780	.data	BFR vertex-format PNCT0Vec1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c784	.data	BFR vertex-format PNCT0Vec1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c788	.data	BFR vertex-format PNCT0Vec1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c78c	.data	BFR vertex-format PNCT0Vec1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c790	.data	BFR vertex-format PNCT0Vec1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c798	.data	BFR vertex-format PNCUV0Vec1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c79c	.data	BFR vertex-format PNCUV0Vec1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c7a0	.data	BFR vertex-format PNCUV0Vec1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c7a4	.data	BFR vertex-format PNCUV0Vec1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c7a8	.data	BFR vertex-format PNCUV0Vec1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c7b0	.data	BFR vertex-format PNCUV0UV1UV2 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c7b4	.data	BFR vertex-format PNCUV0UV1UV2 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c7b8	.data	BFR vertex-format PNCUV0UV1UV2 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c7bc	.data	BFR vertex-format PNCUV0UV1UV2 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c7c0	.data	BFR vertex-format PNCUV0UV1UV2 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c7c8	.data	BFR vertex-format PNCT0T1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c7cc	.data	BFR vertex-format PNCT0T1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c7d0	.data	BFR vertex-format PNCT0T1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c7d4	.data	BFR vertex-format PNCT0T1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c7d8	.data	BFR vertex-format PNCT0T1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c7e0	.data	BFR vertex-format PNCT0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c7e4	.data	BFR vertex-format PNCT0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c7e8	.data	BFR vertex-format PNCT0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c7ec	.data	BFR vertex-format PNCT0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c7f0	.data	BFR vertex-format PNCT0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c7f8	.data	BFR vertex-format PNUV0UV1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c7fc	.data	BFR vertex-format PNUV0UV1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c800	.data	BFR vertex-format PNUV0UV1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c804	.data	BFR vertex-format PNUV0UV1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c808	.data	BFR vertex-format PNUV0UV1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c810	.data	BFR vertex-format PNUV0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c814	.data	BFR vertex-format PNUV0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c818	.data	BFR vertex-format PNUV0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c81c	.data	BFR vertex-format PNUV0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c820	.data	BFR vertex-format PNUV0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c828	.data	BFR vertex-format PCUV0UV1 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c82c	.data	BFR vertex-format PCUV0UV1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c830	.data	BFR vertex-format PCUV0UV1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c834	.data	BFR vertex-format PCUV0UV1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c838	.data	BFR vertex-format PCUV0UV1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c840	.data	BFR vertex-format PCUV0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c844	.data	BFR vertex-format PCUV0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c848	.data	BFR vertex-format PCUV0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c84c	.data	BFR vertex-format PCUV0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c850	.data	BFR vertex-format PCUV0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c8b4	.data	shared globe UI refresh typed-value singleton pointer	identified	UI/content/profile variables/data
0x0094c928	.data	render component LOD attachment scratch pointer-vector begin global	identified	Engine/platform/runtime variables/data
0x0094c92c	.data	render component LOD attachment scratch pointer-vector end global	identified	Engine/platform/runtime variables/data
0x0094c930	.data	render component LOD attachment scratch pointer-vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c93c	.data	BFTerrain payload cached inline UI string object field +0x0 global	identified	UI/content/profile variables/data
0x0094c940	.data	BFTerrain payload cached inline UI string object field +0x4 global	identified	UI/content/profile variables/data
0x0094c944	.data	BFTerrain payload cached inline UI string char pointer global	identified	UI/content/profile variables/data
0x0094c968	.data	BFR vertex-format registry vector globals	identified	Engine/platform/runtime variables/data
0x0094c96c	.data	BFR vertex-format PNCUV0UV1 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c970	.data	BFR vertex-format PNCUV0UV1 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c974	.data	BFR vertex-format PNCUV0UV1 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c978	.data	BFR vertex-format PNCUV0UV1 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c980	.data	BFR vertex-format PNCUV0 descriptor vector begin global	identified	Engine/platform/runtime variables/data
0x0094c984	.data	BFR vertex-format PNCUV0 descriptor vector end global	identified	Engine/platform/runtime variables/data
0x0094c988	.data	BFR vertex-format PNCUV0 descriptor vector capacity global	identified	Engine/platform/runtime variables/data
0x0094c98c	.data	BFR vertex-format PNCUV0 finalized declaration pointer global	identified	Engine/platform/runtime variables/data
0x0094c990	.data	BFR vertex-format PNCUV0 accumulated descriptor byte-size global	identified	Engine/platform/runtime variables/data
0x0094c9a8	.data	animal locomotion/skeleton token cache globals	identified	Gameplay/entity variables/data
0x0094c9ac	.data	Dock_Staff skeleton token cache global	identified	Gameplay/entity variables/data
0x0094c9b0	.data	Bip01 skeleton token cache global	identified	Gameplay/entity variables/data
0x0094c9e8	.data	AI/entity/economy/view token cache globals	identified	Gameplay/entity variables/data
0x0094c9f8	.data	ZTBehPathRoute slow locomotion token cache global	identified	Gameplay/entity variables/data
0x0094ca08	.data	ZTAIViewData entScore XML key cache global	identified	Gameplay/entity variables/data
0x0094ca0c	.data	ZTAIViewData donateScore XML key cache global	identified	Gameplay/entity variables/data
0x0094ca10	.data	ZTAIViewData tourScore XML key cache global	identified	Gameplay/entity variables/data
0x0094ca14	.data	ZTAIViewData viewScore XML key cache global	identified	Gameplay/entity variables/data
0x0094ca18	.data	ZTAIViewData name XML key cache global	identified	Gameplay/entity variables/data
0x0094cb40	.data	ZTAIViewAnimals t_DonateEd token cache global	identified	Gameplay/entity variables/data
0x0094cb58	.data	staff cure-animal t_CureAnimal token cache global	identified	Gameplay/entity variables/data
0x0094cd00	.data	terrain support-floor scratch vector begin global	identified	Gameplay/entity variables/data
0x0094cd04	.data	terrain support-floor scratch vector end global	identified	Gameplay/entity variables/data
0x0094cd08	.data	terrain support-floor scratch vector capacity global	identified	Gameplay/entity variables/data
0x0094cd30	.data	BFPhysObj maxGraphicsLevel source key cache global	identified	Gameplay/entity variables/data
0x0094cd38	.data	BFPhysObj minGraphicsLevel source key cache global	identified	Gameplay/entity variables/data
0x0094cd90	.data	BFPhysObj position source key cache global	identified	Gameplay/entity variables/data
0x0094cdd4	.data	BFGEntity main-object-name lookup scratch string object field +0x0 glo	identified	Gameplay/entity variables/data
0x0094cde4	.data	BFGEntity s_name property token cache global	identified	Gameplay/entity variables/data
0x0094cde8	.data	BFGEntity resolved s_name inline string object field +0x0 global	identified	Gameplay/entity variables/data
0x0094cdec	.data	BFGEntity resolved s_name inline string object field +0x4 global	identified	Gameplay/entity variables/data
0x0094cdf0	.data	BFGEntity resolved s_name inline string object field +0x8 global	identified	Gameplay/entity variables/data
0x0094ce00	.data	connected placement side scratch vector begin global	identified	Gameplay/entity variables/data
0x0094ce04	.data	connected placement side scratch vector end global	identified	Gameplay/entity variables/data
0x0094ce08	.data	connected placement side scratch vector capacity global	identified	Gameplay/entity variables/data
